Orthogroup	acep_genome.OGS.1.2.maker.proteins	lhum_genome.OGS.1.2.maker.proteins	pbar_genome.OGS.1.2.maker.proteins
OG0012460	ACEP_ACEP_00015256-RA		
OG0012461	ACEP_ACEP_00018039-RA		
OG0012462	ACEP_ACEP_00018040-RA		
OG0012463	ACEP_ACEP_00015247-RA		
OG0012464	ACEP_ACEP_00015241-RA		
OG0012465	ACEP_ACEP_00015226-RA		
OG0012466	ACEP_ACEP_00018041-RA		
OG0012467	ACEP_ACEP_00015222-RA		
OG0012468	ACEP_ACEP_00015215-RA		
OG0012469	ACEP_ACEP_00015220-RA		
OG0012470	ACEP_ACEP_00015200-RA		
OG0012471	ACEP_ACEP_00015197-RA		
OG0012472	ACEP_ACEP_00015209-RA		
OG0012473	ACEP_ACEP_00015198-RA		
OG0012474	ACEP_ACEP_00015196-RA		
OG0012475	ACEP_ACEP_00015190-RA		
OG0012476	ACEP_ACEP_00018042-RA		
OG0012477	ACEP_ACEP_00015187-RA		
OG0012478	ACEP_ACEP_00015184-RA		
OG0012479	ACEP_ACEP_00016525-RA		
OG0012480	ACEP_ACEP_00016449-RA		
OG0012481	ACEP_ACEP_00016669-RA		
OG0012482	ACEP_ACEP_00016508-RA		
OG0012483	ACEP_ACEP_00009149-RA		
OG0012484	ACEP_ACEP_00009152-RA		
OG0012485	ACEP_ACEP_00009154-RA		
OG0012486	ACEP_ACEP_00017346-RA		
OG0012487	ACEP_ACEP_00009135-RA		
OG0012488	ACEP_ACEP_00009130-RA		
OG0012489	ACEP_ACEP_00009128-RA		
OG0012490	ACEP_ACEP_00009145-RA		
OG0012491	ACEP_ACEP_00009129-RA		
OG0012492	ACEP_ACEP_00009125-RA		
OG0012493	ACEP_ACEP_00017348-RA		
OG0012494	ACEP_ACEP_00009106-RA		
OG0012495	ACEP_ACEP_00009094-RA		
OG0012496	ACEP_ACEP_00009101-RA		
OG0012497	ACEP_ACEP_00009087-RA		
OG0012498	ACEP_ACEP_00009086-RA		
OG0012499	ACEP_ACEP_00009088-RA		
OG0012500	ACEP_ACEP_00017350-RA		
OG0012501	ACEP_ACEP_00009080-RA		
OG0012502	ACEP_ACEP_00009077-RA		
OG0012503	ACEP_ACEP_00009081-RA		
OG0012504	ACEP_ACEP_00009084-RA		
OG0012505	ACEP_ACEP_00009067-RA		
OG0012506	ACEP_ACEP_00017351-RA		
OG0012507	ACEP_ACEP_00009063-RA		
OG0012508	ACEP_ACEP_00009062-RA		
OG0012509	ACEP_ACEP_00009044-RA		
OG0012510	ACEP_ACEP_00009050-RA		
OG0012511	ACEP_ACEP_00009058-RA		
OG0012512	ACEP_ACEP_00009059-RA		
OG0012513	ACEP_ACEP_00017354-RA		
OG0012514	ACEP_ACEP_00009042-RA		
OG0012515	ACEP_ACEP_00017353-RA		
OG0012516	ACEP_ACEP_00009036-RA		
OG0012517	ACEP_ACEP_00009028-RA		
OG0012518	ACEP_ACEP_00009027-RA		
OG0012519	ACEP_ACEP_00009030-RA		
OG0012520	ACEP_ACEP_00009021-RA		
OG0012521	ACEP_ACEP_00009024-RA		
OG0012522	ACEP_ACEP_00009023-RA		
OG0012523	ACEP_ACEP_00017357-RA		
OG0012524	ACEP_ACEP_00017359-RA		
OG0012525	ACEP_ACEP_00017358-RA		
OG0012526	ACEP_ACEP_00009010-RA		
OG0012527	ACEP_ACEP_00009011-RA		
OG0012528	ACEP_ACEP_00009013-RA		
OG0012529	ACEP_ACEP_00009008-RA		
OG0012530	ACEP_ACEP_00009006-RA		
OG0012531	ACEP_ACEP_00009000-RA		
OG0012532	ACEP_ACEP_00009012-RA		
OG0012533	ACEP_ACEP_00009009-RA		
OG0012534	ACEP_ACEP_00008999-RA		
OG0012535	ACEP_ACEP_00008996-RA		
OG0012536	ACEP_ACEP_00017361-RA		
OG0012537	ACEP_ACEP_00017360-RA		
OG0012538	ACEP_ACEP_00008979-RA		
OG0012539	ACEP_ACEP_00008986-RA		
OG0012540	ACEP_ACEP_00008977-RA		
OG0012541	ACEP_ACEP_00008988-RA		
OG0012542	ACEP_ACEP_00008975-RA		
OG0012543	ACEP_ACEP_00008974-RA		
OG0012544	ACEP_ACEP_00008971-RA		
OG0012545	ACEP_ACEP_00008969-RA		
OG0012546	ACEP_ACEP_00008972-RA		
OG0012547	ACEP_ACEP_00008952-RA		
OG0012548	ACEP_ACEP_00008953-RA		
OG0012549	ACEP_ACEP_00008961-RA		
OG0012550	ACEP_ACEP_00008943-RA		
OG0012551	ACEP_ACEP_00008949-RA		
OG0012552	ACEP_ACEP_00008948-RA		
OG0012553	ACEP_ACEP_00017362-RA		
OG0012554	ACEP_ACEP_00017363-RA		
OG0012555	ACEP_ACEP_00008933-RA		
OG0012556	ACEP_ACEP_00008908-RA		
OG0012557	ACEP_ACEP_00008901-RA		
OG0012558	ACEP_ACEP_00008904-RA		
OG0012559	ACEP_ACEP_00008906-RA		
OG0012560	ACEP_ACEP_00008895-RA		
OG0012561	ACEP_ACEP_00008896-RA		
OG0012562	ACEP_ACEP_00017365-RA		
OG0012563	ACEP_ACEP_00008889-RA		
OG0012564	ACEP_ACEP_00008890-RA		
OG0012565	ACEP_ACEP_00008875-RA		
OG0012566	ACEP_ACEP_00017366-RA		
OG0012567	ACEP_ACEP_00008860-RA		
OG0012568	ACEP_ACEP_00008850-RA		
OG0012569	ACEP_ACEP_00017368-RA		
OG0012570	ACEP_ACEP_00008854-RA		
OG0012571	ACEP_ACEP_00008846-RA		
OG0012572	ACEP_ACEP_00008848-RA		
OG0012573	ACEP_ACEP_00008844-RA		
OG0012574	ACEP_ACEP_00008845-RA		
OG0012575	ACEP_ACEP_00008849-RA		
OG0012576	ACEP_ACEP_00008847-RA		
OG0012577	ACEP_ACEP_00008841-RA		
OG0012578	ACEP_ACEP_00008843-RA		
OG0012579	ACEP_ACEP_00017376-RA		
OG0012580	ACEP_ACEP_00008831-RA		
OG0012581	ACEP_ACEP_00008832-RA		
OG0012582	ACEP_ACEP_00008827-RA		
OG0012583	ACEP_ACEP_00008821-RA		
OG0012584	ACEP_ACEP_00008806-RA		
OG0012585	ACEP_ACEP_00008804-RA		
OG0012586	ACEP_ACEP_00008810-RA		
OG0012587	ACEP_ACEP_00008802-RA		
OG0012588	ACEP_ACEP_00017378-RA		
OG0012589	ACEP_ACEP_00016578-RA		
OG0012590	ACEP_ACEP_00014216-RA		
OG0012591	ACEP_ACEP_00014217-RA		
OG0012592	ACEP_ACEP_00014213-RA		
OG0012593	ACEP_ACEP_00014208-RA		
OG0012594	ACEP_ACEP_00014193-RA		
OG0012595	ACEP_ACEP_00014188-RA		
OG0012596	ACEP_ACEP_00014183-RA		
OG0012597	ACEP_ACEP_00014181-RA		
OG0012598	ACEP_ACEP_00018141-RA		
OG0012599	ACEP_ACEP_00014173-RA		
OG0012600	ACEP_ACEP_00014168-RA		
OG0012601	ACEP_ACEP_00014169-RA		
OG0012602	ACEP_ACEP_00014165-RA		
OG0012603	ACEP_ACEP_00014162-RA		
OG0012604	ACEP_ACEP_00016846-RA		
OG0012605	ACEP_ACEP_00010404-RA		
OG0012606	ACEP_ACEP_00010400-RA		
OG0012607	ACEP_ACEP_00010399-RA		
OG0012608	ACEP_ACEP_00010397-RA		
OG0012609	ACEP_ACEP_00010395-RA		
OG0012610	ACEP_ACEP_00010388-RA		
OG0012611	ACEP_ACEP_00010377-RA		
OG0012612	ACEP_ACEP_00010374-RA		
OG0012613	ACEP_ACEP_00017873-RA		
OG0012614	ACEP_ACEP_00010372-RA		
OG0012615	ACEP_ACEP_00010364-RA		
OG0012616	ACEP_ACEP_00017872-RA		
OG0012617	ACEP_ACEP_00010369-RA		
OG0012618	ACEP_ACEP_00010375-RA		
OG0012619	ACEP_ACEP_00010371-RA		
OG0012620	ACEP_ACEP_00010358-RA		
OG0012621	ACEP_ACEP_00010357-RA		
OG0012622	ACEP_ACEP_00010349-RA		
OG0012623	ACEP_ACEP_00010350-RA		
OG0012624	ACEP_ACEP_00010341-RA		
OG0012625	ACEP_ACEP_00017874-RA		
OG0012626	ACEP_ACEP_00010337-RA		
OG0012627	ACEP_ACEP_00010335-RA		
OG0012628	ACEP_ACEP_00010315-RA		
OG0012629	ACEP_ACEP_00010299-RA		
OG0012630	ACEP_ACEP_00010296-RA		
OG0012631	ACEP_ACEP_00017876-RA		
OG0012632	ACEP_ACEP_00010291-RA		
OG0012633	ACEP_ACEP_00010290-RA		
OG0012634	ACEP_ACEP_00010288-RA		
OG0012635	ACEP_ACEP_00010265-RA		
OG0012636	ACEP_ACEP_00010262-RA		
OG0012637	ACEP_ACEP_00010261-RA		
OG0012638	ACEP_ACEP_00016665-RA		
OG0012639	ACEP_ACEP_00016562-RA		
OG0012640	ACEP_ACEP_00015444-RA		
OG0012641	ACEP_ACEP_00015440-RA		
OG0012642	ACEP_ACEP_00015428-RA		
OG0012643	ACEP_ACEP_00015429-RA		
OG0012644	ACEP_ACEP_00015416-RA		
OG0012645	ACEP_ACEP_00015413-RA		
OG0012646	ACEP_ACEP_00015411-RA		
OG0012647	ACEP_ACEP_00015415-RA		
OG0012648	ACEP_ACEP_00018068-RA		
OG0012649	ACEP_ACEP_00015404-RA		
OG0012650	ACEP_ACEP_00015396-RA		
OG0012651	ACEP_ACEP_00015397-RA		
OG0012652	ACEP_ACEP_00015381-RA		
OG0012653	ACEP_ACEP_00015387-RA		
OG0012654	ACEP_ACEP_00015378-RA		
OG0012655	ACEP_ACEP_00015376-RA		
OG0012656	ACEP_ACEP_00014749-RA		
OG0012657	ACEP_ACEP_00014739-RA		
OG0012658	ACEP_ACEP_00014740-RA		
OG0012659	ACEP_ACEP_00014730-RA		
OG0012660	ACEP_ACEP_00014723-RA		
OG0012661	ACEP_ACEP_00014728-RA		
OG0012662	ACEP_ACEP_00014727-RA		
OG0012663	ACEP_ACEP_00014718-RA		
OG0012664	ACEP_ACEP_00014696-RA		
OG0012665	ACEP_ACEP_00012765-RA		
OG0012666	ACEP_ACEP_00012764-RA		
OG0012667	ACEP_ACEP_00017981-RA		
OG0012668	ACEP_ACEP_00012760-RA		
OG0012669	ACEP_ACEP_00012762-RA		
OG0012670	ACEP_ACEP_00017983-RA		
OG0012671	ACEP_ACEP_00012757-RA		
OG0012672	ACEP_ACEP_00017984-RA		
OG0012673	ACEP_ACEP_00012756-RA		
OG0012674	ACEP_ACEP_00012754-RA		
OG0012675	ACEP_ACEP_00012752-RA		
OG0012676	ACEP_ACEP_00017985-RA		
OG0012677	ACEP_ACEP_00012750-RA		
OG0012678	ACEP_ACEP_00012747-RA		
OG0012679	ACEP_ACEP_00012749-RA		
OG0012680	ACEP_ACEP_00012738-RA		
OG0012681	ACEP_ACEP_00012730-RA		
OG0012682	ACEP_ACEP_00017991-RA		
OG0012683	ACEP_ACEP_00012719-RA		
OG0012684	ACEP_ACEP_00012721-RA		
OG0012685	ACEP_ACEP_00012713-RA		
OG0012686	ACEP_ACEP_00012703-RA		
OG0012687	ACEP_ACEP_00012702-RA		
OG0012688	ACEP_ACEP_00017992-RA		
OG0012689	ACEP_ACEP_00012701-RA		
OG0012690	ACEP_ACEP_00017993-RA		
OG0012691	ACEP_ACEP_00012690-RA		
OG0012692	ACEP_ACEP_00017994-RA		
OG0012693	ACEP_ACEP_00012670-RA		
OG0012694	ACEP_ACEP_00013812-RA		
OG0012695	ACEP_ACEP_00013791-RA		
OG0012696	ACEP_ACEP_00013794-RA		
OG0012697	ACEP_ACEP_00013787-RA		
OG0012698	ACEP_ACEP_00013768-RA		
OG0012699	ACEP_ACEP_00013783-RA		
OG0012700	ACEP_ACEP_00013769-RA		
OG0012701	ACEP_ACEP_00017868-RA		
OG0012702	ACEP_ACEP_00013765-RA		
OG0012703	ACEP_ACEP_00013760-RA		
OG0012704	ACEP_ACEP_00017870-RA		
OG0012705	ACEP_ACEP_00013751-RA		
OG0012706	ACEP_ACEP_00013742-RA		
OG0012707	ACEP_ACEP_00013740-RA		
OG0012708	ACEP_ACEP_00013727-RA		
OG0012709	ACEP_ACEP_00013722-RA		
OG0012710	ACEP_ACEP_00013720-RA		
OG0012711	ACEP_ACEP_00013717-RA		
OG0012712	ACEP_ACEP_00013711-RA		
OG0012713	ACEP_ACEP_00013714-RA		
OG0012714	ACEP_ACEP_00013715-RA		
OG0012715	ACEP_ACEP_00013698-RA		
OG0012716	ACEP_ACEP_00013699-RA		
OG0012717	ACEP_ACEP_00013697-RA		
OG0012718	ACEP_ACEP_00013696-RA		
OG0012719	ACEP_ACEP_00016751-RA		
OG0012720	ACEP_ACEP_00016627-RA		
OG0012721	ACEP_ACEP_00016403-RA		
OG0012722	ACEP_ACEP_00018223-RA		
OG0012723	ACEP_ACEP_00016697-RA		
OG0012724	ACEP_ACEP_00016506-RA		
OG0012725	ACEP_ACEP_00016556-RA		
OG0012726	ACEP_ACEP_00016024-RA		
OG0012727	ACEP_ACEP_00016022-RA		
OG0012728	ACEP_ACEP_00016017-RA		
OG0012729	ACEP_ACEP_00016013-RA		
OG0012730	ACEP_ACEP_00016014-RA		
OG0012731	ACEP_ACEP_00016016-RA		
OG0012732	ACEP_ACEP_00001573-RA		
OG0012733	ACEP_ACEP_00001569-RA		
OG0012734	ACEP_ACEP_00001571-RA		
OG0012735	ACEP_ACEP_00017011-RA		
OG0012736	ACEP_ACEP_00001565-RA		
OG0012737	ACEP_ACEP_00001555-RA		
OG0012738	ACEP_ACEP_00001556-RA		
OG0012739	ACEP_ACEP_00001552-RA		
OG0012740	ACEP_ACEP_00001553-RA		
OG0012741	ACEP_ACEP_00001545-RA		
OG0012742	ACEP_ACEP_00001543-RA		
OG0012743	ACEP_ACEP_00001548-RA		
OG0012744	ACEP_ACEP_00001526-RA		
OG0012745	ACEP_ACEP_00001514-RA		
OG0012746	ACEP_ACEP_00001515-RA		
OG0012747	ACEP_ACEP_00001527-RA		
OG0012748	ACEP_ACEP_00001535-RA		
OG0012749	ACEP_ACEP_00001534-RA		
OG0012750	ACEP_ACEP_00001501-RA		
OG0012751	ACEP_ACEP_00001499-RA		
OG0012752	ACEP_ACEP_00001504-RA		
OG0012753	ACEP_ACEP_00017013-RA		
OG0012754	ACEP_ACEP_00001503-RA		
OG0012755	ACEP_ACEP_00001497-RA		
OG0012756	ACEP_ACEP_00001491-RA		
OG0012757	ACEP_ACEP_00001477-RA		
OG0012758	ACEP_ACEP_00001481-RA		
OG0012759	ACEP_ACEP_00001475-RA		
OG0012760	ACEP_ACEP_00001474-RA		
OG0012761	ACEP_ACEP_00001473-RA		
OG0012762	ACEP_ACEP_00001476-RA		
OG0012763	ACEP_ACEP_00001461-RA		
OG0012764	ACEP_ACEP_00001464-RA		
OG0012765	ACEP_ACEP_00001460-RA		
OG0012766	ACEP_ACEP_00017014-RA		
OG0012767	ACEP_ACEP_00001416-RA		
OG0012768	ACEP_ACEP_00001411-RA		
OG0012769	ACEP_ACEP_00001415-RA		
OG0012770	ACEP_ACEP_00001414-RA		
OG0012771	ACEP_ACEP_00001417-RA		
OG0012772	ACEP_ACEP_00001403-RA		
OG0012773	ACEP_ACEP_00001410-RA		
OG0012774	ACEP_ACEP_00001408-RA		
OG0012775	ACEP_ACEP_00001396-RA		
OG0012776	ACEP_ACEP_00001393-RA		
OG0012777	ACEP_ACEP_00001388-RA		
OG0012778	ACEP_ACEP_00017016-RA		
OG0012779	ACEP_ACEP_00001374-RA		
OG0012780	ACEP_ACEP_00001375-RA		
OG0012781	ACEP_ACEP_00001364-RA		
OG0012782	ACEP_ACEP_00001363-RA		
OG0012783	ACEP_ACEP_00001357-RA		
OG0012784	ACEP_ACEP_00001351-RA		
OG0012785	ACEP_ACEP_00001343-RA		
OG0012786	ACEP_ACEP_00001339-RA		
OG0012787	ACEP_ACEP_00001337-RA		
OG0012788	ACEP_ACEP_00001324-RA		
OG0012789	ACEP_ACEP_00001330-RA		
OG0012790	ACEP_ACEP_00001329-RA		
OG0012791	ACEP_ACEP_00001304-RA		
OG0012792	ACEP_ACEP_00017017-RA		
OG0012793	ACEP_ACEP_00001308-RA		
OG0012794	ACEP_ACEP_00017020-RA		
OG0012795	ACEP_ACEP_00001291-RA		
OG0012796	ACEP_ACEP_00001289-RA		
OG0012797	ACEP_ACEP_00001286-RA		
OG0012798	ACEP_ACEP_00017025-RA		
OG0012799	ACEP_ACEP_00017023-RA		
OG0012800	ACEP_ACEP_00001278-RA		
OG0012801	ACEP_ACEP_00001279-RA		
OG0012802	ACEP_ACEP_00017026-RA		
OG0012803	ACEP_ACEP_00001277-RA		
OG0012804	ACEP_ACEP_00001272-RA		
OG0012805	ACEP_ACEP_00001265-RA		
OG0012806	ACEP_ACEP_00001257-RA		
OG0012807	ACEP_ACEP_00001258-RA		
OG0012808	ACEP_ACEP_00017027-RA		
OG0012809	ACEP_ACEP_00001256-RA		
OG0012810	ACEP_ACEP_00001255-RA		
OG0012811	ACEP_ACEP_00017029-RA		
OG0012812	ACEP_ACEP_00017030-RA		
OG0012813	ACEP_ACEP_00001243-RA		
OG0012814	ACEP_ACEP_00001244-RA		
OG0012815	ACEP_ACEP_00001247-RA		
OG0012816	ACEP_ACEP_00001246-RA		
OG0012817	ACEP_ACEP_00017031-RA		
OG0012818	ACEP_ACEP_00001236-RA		
OG0012819	ACEP_ACEP_00001237-RA		
OG0012820	ACEP_ACEP_00001233-RA		
OG0012821	ACEP_ACEP_00001224-RA		
OG0012822	ACEP_ACEP_00001223-RA		
OG0012823	ACEP_ACEP_00001203-RA		
OG0012824	ACEP_ACEP_00001201-RA		
OG0012825	ACEP_ACEP_00017034-RA		
OG0012826	ACEP_ACEP_00001192-RA		
OG0012827	ACEP_ACEP_00001191-RA		
OG0012828	ACEP_ACEP_00001189-RA		
OG0012829	ACEP_ACEP_00001169-RA		
OG0012830	ACEP_ACEP_00001171-RA		
OG0012831	ACEP_ACEP_00017039-RA		
OG0012832	ACEP_ACEP_00001160-RA		
OG0012833	ACEP_ACEP_00001161-RA		
OG0012834	ACEP_ACEP_00001145-RA		
OG0012835	ACEP_ACEP_00001132-RA		
OG0012836	ACEP_ACEP_00001142-RA		
OG0012837	ACEP_ACEP_00001140-RA		
OG0012838	ACEP_ACEP_00001124-RA		
OG0012839	ACEP_ACEP_00017040-RA		
OG0012840	ACEP_ACEP_00001127-RA		
OG0012841	ACEP_ACEP_00017041-RA		
OG0012842	ACEP_ACEP_00001114-RA		
OG0012843	ACEP_ACEP_00001097-RA		
OG0012844	ACEP_ACEP_00001098-RA		
OG0012845	ACEP_ACEP_00001082-RA		
OG0012846	ACEP_ACEP_00001075-RA		
OG0012847	ACEP_ACEP_00001074-RA		
OG0012848	ACEP_ACEP_00001072-RA		
OG0012849	ACEP_ACEP_00001065-RA		
OG0012850	ACEP_ACEP_00001058-RA		
OG0012851	ACEP_ACEP_00001054-RA		
OG0012852	ACEP_ACEP_00001055-RA		
OG0012853	ACEP_ACEP_00001046-RA		
OG0012854	ACEP_ACEP_00001042-RA		
OG0012855	ACEP_ACEP_00001041-RA		
OG0012856	ACEP_ACEP_00001036-RA		
OG0012857	ACEP_ACEP_00001028-RA		
OG0012858	ACEP_ACEP_00001030-RA		
OG0012859	ACEP_ACEP_00001021-RA		
OG0012860	ACEP_ACEP_00001023-RA		
OG0012861	ACEP_ACEP_00001020-RA		
OG0012862	ACEP_ACEP_00001024-RA		
OG0012863	ACEP_ACEP_00001017-RA		
OG0012864	ACEP_ACEP_00001012-RA		
OG0012865	ACEP_ACEP_00001013-RA		
OG0012866	ACEP_ACEP_00001010-RA		
OG0012867	ACEP_ACEP_00001007-RB		
OG0012868	ACEP_ACEP_00001011-RA		
OG0012869	ACEP_ACEP_00001001-RA		
OG0012870	ACEP_ACEP_00001004-RA		
OG0012871	ACEP_ACEP_00000991-RA		
OG0012872	ACEP_ACEP_00000992-RA		
OG0012873	ACEP_ACEP_00000984-RA		
OG0012874	ACEP_ACEP_00000980-RA		
OG0012875	ACEP_ACEP_00000974-RA		
OG0012876	ACEP_ACEP_00000975-RA		
OG0012877	ACEP_ACEP_00000969-RA		
OG0012878	ACEP_ACEP_00000962-RA		
OG0012879	ACEP_ACEP_00000958-RA		
OG0012880	ACEP_ACEP_00000951-RA		
OG0012881	ACEP_ACEP_00000940-RA		
OG0012882	ACEP_ACEP_00000939-RA		
OG0012883	ACEP_ACEP_00000942-RA		
OG0012884	ACEP_ACEP_00000941-RA		
OG0012885	ACEP_ACEP_00000936-RA		
OG0012886	ACEP_ACEP_00000937-RA		
OG0012887	ACEP_ACEP_00000930-RA		
OG0012888	ACEP_ACEP_00000931-RA		
OG0012889	ACEP_ACEP_00000928-RA		
OG0012890	ACEP_ACEP_00000929-RA		
OG0012891	ACEP_ACEP_00000926-RA		
OG0012892	ACEP_ACEP_00000927-RA		
OG0012893	ACEP_ACEP_00000924-RA		
OG0012894	ACEP_ACEP_00000915-RA		
OG0012895	ACEP_ACEP_00000911-RA		
OG0012896	ACEP_ACEP_00000906-RA		
OG0012897	ACEP_ACEP_00017044-RA		
OG0012898	ACEP_ACEP_00000902-RA		
OG0012899	ACEP_ACEP_00000898-RA		
OG0012900	ACEP_ACEP_00000896-RA		
OG0012901	ACEP_ACEP_00000895-RA		
OG0012902	ACEP_ACEP_00000897-RA		
OG0012903	ACEP_ACEP_00000893-RA		
OG0012904	ACEP_ACEP_00000890-RA		
OG0012905	ACEP_ACEP_00000888-RA		
OG0012906	ACEP_ACEP_00000885-RA		
OG0012907	ACEP_ACEP_00000886-RA		
OG0012908	ACEP_ACEP_00000881-RA		
OG0012909	ACEP_ACEP_00000879-RA		
OG0012910	ACEP_ACEP_00000883-RA		
OG0012911	ACEP_ACEP_00000882-RA		
OG0012912	ACEP_ACEP_00000873-RA		
OG0012913	ACEP_ACEP_00000874-RA		
OG0012914	ACEP_ACEP_00000870-RA		
OG0012915	ACEP_ACEP_00000869-RA		
OG0012916	ACEP_ACEP_00000865-RA		
OG0012917	ACEP_ACEP_00000866-RA		
OG0012918	ACEP_ACEP_00000863-RA		
OG0012919	ACEP_ACEP_00000864-RA		
OG0012920	ACEP_ACEP_00000858-RA		
OG0012921	ACEP_ACEP_00017045-RA		
OG0012922	ACEP_ACEP_00000860-RA		
OG0012923	ACEP_ACEP_00000848-RA		
OG0012924	ACEP_ACEP_00000843-RA		
OG0012925	ACEP_ACEP_00000844-RA		
OG0012926	ACEP_ACEP_00000842-RA		
OG0012927	ACEP_ACEP_00000823-RA		
OG0012928	ACEP_ACEP_00000825-RA		
OG0012929	ACEP_ACEP_00000824-RA		
OG0012930	ACEP_ACEP_00000812-RA		
OG0012931	ACEP_ACEP_00016721-RA		
OG0012932	ACEP_ACEP_00016899-RA		
OG0012933	ACEP_ACEP_00016395-RA		
OG0012934	ACEP_ACEP_00011834-RA		
OG0012935	ACEP_ACEP_00011829-RA		
OG0012936	ACEP_ACEP_00017830-RA		
OG0012937	ACEP_ACEP_00011824-RA		
OG0012938	ACEP_ACEP_00011822-RA		
OG0012939	ACEP_ACEP_00011816-RA		
OG0012940	ACEP_ACEP_00011815-RA		
OG0012941	ACEP_ACEP_00011803-RA		
OG0012942	ACEP_ACEP_00011790-RA		
OG0012943	ACEP_ACEP_00011777-RA		
OG0012944	ACEP_ACEP_00011778-RA		
OG0012945	ACEP_ACEP_00011772-RA		
OG0012946	ACEP_ACEP_00011770-RA		
OG0012947	ACEP_ACEP_00011762-RA		
OG0012948	ACEP_ACEP_00011747-RA		
OG0012949	ACEP_ACEP_00011745-RA		
OG0012950	ACEP_ACEP_00011737-RA		
OG0012951	ACEP_ACEP_00011727-RA		
OG0012952	ACEP_ACEP_00011726-RA		
OG0012953	ACEP_ACEP_00017831-RA		
OG0012954	ACEP_ACEP_00011713-RA		
OG0012955	ACEP_ACEP_00011715-RA		
OG0012956	ACEP_ACEP_00011700-RA		
OG0012957	ACEP_ACEP_00011697-RA		
OG0012958	ACEP_ACEP_00011688-RA		
OG0012959	ACEP_ACEP_00011682-RA		
OG0012960	ACEP_ACEP_00011679-RA		
OG0012961	ACEP_ACEP_00017836-RA		
OG0012962	ACEP_ACEP_00016075-RA		
OG0012963	ACEP_ACEP_00018183-RA		
OG0012964	ACEP_ACEP_00018184-RA		
OG0012965	ACEP_ACEP_00016058-RA		
OG0012966	ACEP_ACEP_00016055-RA		
OG0012967	ACEP_ACEP_00016050-RA		
OG0012968	ACEP_ACEP_00016667-RA		
OG0012969	ACEP_ACEP_00018125-RA		
OG0012970	ACEP_ACEP_00014849-RA		
OG0012971	ACEP_ACEP_00014837-RA		
OG0012972	ACEP_ACEP_00014831-RA		
OG0012973	ACEP_ACEP_00014818-RA		
OG0012974	ACEP_ACEP_00014817-RA		
OG0012975	ACEP_ACEP_00014827-RA		
OG0012976	ACEP_ACEP_00014815-RA		
OG0012977	ACEP_ACEP_00018127-RA		
OG0012978	ACEP_ACEP_00014803-RA		
OG0012979	ACEP_ACEP_00018130-RA		
OG0012980	ACEP_ACEP_00018128-RA		
OG0012981	ACEP_ACEP_00014785-RA		
OG0012982	ACEP_ACEP_00014786-RA		
OG0012983	ACEP_ACEP_00016180-RA		
OG0012984	ACEP_ACEP_00018188-RA		
OG0012985	ACEP_ACEP_00016177-RA		
OG0012986	ACEP_ACEP_00016171-RA		
OG0012987	ACEP_ACEP_00018189-RA		
OG0012988	ACEP_ACEP_00016163-RA		
OG0012989	ACEP_ACEP_00016896-RA		
OG0012990	ACEP_ACEP_00015372-RA		
OG0012991	ACEP_ACEP_00015370-RA		
OG0012992	ACEP_ACEP_00015371-RA		
OG0012993	ACEP_ACEP_00015368-RA		
OG0012994	ACEP_ACEP_00015360-RA		
OG0012995	ACEP_ACEP_00015363-RA		
OG0012996	ACEP_ACEP_00015356-RA		
OG0012997	ACEP_ACEP_00015352-RA		
OG0012998	ACEP_ACEP_00015349-RA		
OG0012999	ACEP_ACEP_00015348-RA		
OG0013000	ACEP_ACEP_00015343-RA		
OG0013001	ACEP_ACEP_00015347-RA		
OG0013002	ACEP_ACEP_00015346-RA		
OG0013003	ACEP_ACEP_00015345-RA		
OG0013004	ACEP_ACEP_00015341-RA		
OG0013005	ACEP_ACEP_00015342-RA		
OG0013006	ACEP_ACEP_00016919-RA		
OG0013007	ACEP_ACEP_00017489-RA		
OG0013008	ACEP_ACEP_00011031-RA		
OG0013009	ACEP_ACEP_00011019-RA		
OG0013010	ACEP_ACEP_00017490-RA		
OG0013011	ACEP_ACEP_00011023-RA		
OG0013012	ACEP_ACEP_00017491-RA		
OG0013013	ACEP_ACEP_00011018-RA		
OG0013014	ACEP_ACEP_00011017-RA		
OG0013015	ACEP_ACEP_00017492-RA		
OG0013016	ACEP_ACEP_00011009-RA		
OG0013017	ACEP_ACEP_00017493-RA		
OG0013018	ACEP_ACEP_00011008-RA		
OG0013019	ACEP_ACEP_00011004-RA		
OG0013020	ACEP_ACEP_00010991-RA		
OG0013021	ACEP_ACEP_00011003-RA		
OG0013022	ACEP_ACEP_00011000-RA		
OG0013023	ACEP_ACEP_00010997-RA		
OG0013024	ACEP_ACEP_00017495-RA		
OG0013025	ACEP_ACEP_00010985-RA		
OG0013026	ACEP_ACEP_00010990-RA		
OG0013027	ACEP_ACEP_00010971-RA		
OG0013028	ACEP_ACEP_00010975-RA		
OG0013029	ACEP_ACEP_00010977-RA		
OG0013030	ACEP_ACEP_00010918-RA		
OG0013031	ACEP_ACEP_00010924-RA		
OG0013032	ACEP_ACEP_00010917-RA		
OG0013033	ACEP_ACEP_00010922-RA		
OG0013034	ACEP_ACEP_00010919-RA		
OG0013035	ACEP_ACEP_00010906-RA		
OG0013036	ACEP_ACEP_00010915-RA		
OG0013037	ACEP_ACEP_00010902-RA		
OG0013038	ACEP_ACEP_00010889-RA		
OG0013039	ACEP_ACEP_00010885-RA		
