Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000000	lhum_annotation	n50	1.0	Terminal	lhum_annotation_LHUM_15678-RA	lhum_annotation_LHUM_19942-RA
OG0000000	lhum_annotation	n51	1.0	Terminal	lhum_annotation_LHUM_22550-RA	lhum_annotation_LHUM_12474-RA
OG0000000	lhum_annotation	n52	1.0	Terminal	lhum_annotation_LHUM_17699-RA	lhum_annotation_LHUM_19127-RA, lhum_annotation_LHUM_16339-RA, lhum_annotation_LHUM_10004-RA, lhum_annotation_LHUM_10224-RA
OG0000000	lhum_annotation	n53	1.0	Terminal	lhum_annotation_LHUM_19127-RA	lhum_annotation_LHUM_16339-RA, lhum_annotation_LHUM_10004-RA, lhum_annotation_LHUM_10224-RA
OG0000000	lhum_annotation	n54	1.0	Terminal	lhum_annotation_LHUM_16339-RA, lhum_annotation_LHUM_10004-RA	lhum_annotation_LHUM_10224-RA
OG0000000	lhum_annotation	n55	1.0	Terminal	lhum_annotation_LHUM_16339-RA	lhum_annotation_LHUM_10004-RA
OG0000000	lhum_annotation	n56	1.0	Terminal	lhum_annotation_LHUM_10006-RA, lhum_annotation_LHUM_15172-RA, lhum_annotation_LHUM_11515-RA, lhum_annotation_LHUM_15082-RA, lhum_annotation_LHUM_15098-RA, lhum_annotation_LHUM_13209-RA, lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA	lhum_annotation_LHUM_14791-RA
OG0000000	lhum_annotation	n57	1.0	Terminal	lhum_annotation_LHUM_10006-RA	lhum_annotation_LHUM_15172-RA, lhum_annotation_LHUM_11515-RA, lhum_annotation_LHUM_15082-RA, lhum_annotation_LHUM_15098-RA, lhum_annotation_LHUM_13209-RA, lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n58	1.0	Terminal	lhum_annotation_LHUM_15172-RA	lhum_annotation_LHUM_11515-RA, lhum_annotation_LHUM_15082-RA, lhum_annotation_LHUM_15098-RA, lhum_annotation_LHUM_13209-RA, lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n59	1.0	Terminal	lhum_annotation_LHUM_11515-RA	lhum_annotation_LHUM_15082-RA, lhum_annotation_LHUM_15098-RA, lhum_annotation_LHUM_13209-RA, lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n60	1.0	Terminal	lhum_annotation_LHUM_15082-RA	lhum_annotation_LHUM_15098-RA, lhum_annotation_LHUM_13209-RA, lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n61	1.0	Terminal	lhum_annotation_LHUM_15098-RA	lhum_annotation_LHUM_13209-RA, lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n62	1.0	Terminal	lhum_annotation_LHUM_13209-RA	lhum_annotation_LHUM_14421-RA, lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n63	1.0	Terminal	lhum_annotation_LHUM_14421-RA	lhum_annotation_LHUM_15620-RA, lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n64	1.0	Terminal	lhum_annotation_LHUM_15620-RA	lhum_annotation_LHUM_24890-RA, lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n65	1.0	Terminal	lhum_annotation_LHUM_24890-RA	lhum_annotation_LHUM_14481-RA, lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n66	1.0	Terminal	lhum_annotation_LHUM_14481-RA	lhum_annotation_LHUM_15051-RA, lhum_annotation_LHUM_23017-RA
OG0000000	lhum_annotation	n67	1.0	Terminal	lhum_annotation_LHUM_15051-RA	lhum_annotation_LHUM_23017-RA
OG0000001	N0	n0	0.6666666666666666	Non-Terminal	lhum_annotation_LHUM_13354-RA, lhum_annotation_LHUM_25236-RA, acep_annotation_ACEP_00010080-RA	acep_annotation_ACEP_00010461-RA, lhum_annotation_LHUM_15170-RA, lhum_annotation_LHUM_23983-RA, lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA, lhum_annotation_LHUM_15435-RA, lhum_annotation_LHUM_25212-RA, lhum_annotation_LHUM_19312-RA, lhum_annotation_LHUM_25185-RB, lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA, lhum_annotation_LHUM_25185-RA, lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA, lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA, lhum_annotation_LHUM_19313-RA
OG0000001	lhum_annotation	n2	1.0	Terminal	lhum_annotation_LHUM_13354-RA	lhum_annotation_LHUM_25236-RA
OG0000001	lhum_annotation	n4	1.0	Terminal	lhum_annotation_LHUM_15170-RA	lhum_annotation_LHUM_23983-RA, lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA, lhum_annotation_LHUM_15435-RA, lhum_annotation_LHUM_25212-RA, lhum_annotation_LHUM_19312-RA, lhum_annotation_LHUM_25185-RB, lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA, lhum_annotation_LHUM_25185-RA, lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA, lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA, lhum_annotation_LHUM_19313-RA
OG0000001	lhum_annotation	n5	1.0	Terminal	lhum_annotation_LHUM_23983-RA, lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA, lhum_annotation_LHUM_15435-RA, lhum_annotation_LHUM_25212-RA, lhum_annotation_LHUM_19312-RA	lhum_annotation_LHUM_25185-RB, lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA, lhum_annotation_LHUM_25185-RA, lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA, lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA, lhum_annotation_LHUM_19313-RA
OG0000001	lhum_annotation	n6	1.0	Terminal	lhum_annotation_LHUM_23983-RA, lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA, lhum_annotation_LHUM_15435-RA, lhum_annotation_LHUM_25212-RA	lhum_annotation_LHUM_19312-RA
OG0000001	lhum_annotation	n7	1.0	Terminal	lhum_annotation_LHUM_23983-RA, lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA, lhum_annotation_LHUM_15435-RA	lhum_annotation_LHUM_25212-RA
OG0000001	lhum_annotation	n8	1.0	Terminal	lhum_annotation_LHUM_23983-RA	lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA, lhum_annotation_LHUM_15435-RA
OG0000001	lhum_annotation	n9	1.0	Terminal	lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA, lhum_annotation_LHUM_25260-RA	lhum_annotation_LHUM_15435-RA
OG0000001	lhum_annotation	n10	1.0	Terminal	lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA, lhum_annotation_LHUM_15174-RA	lhum_annotation_LHUM_25260-RA
OG0000001	lhum_annotation	n11	1.0	Terminal	lhum_annotation_LHUM_23232-RA, lhum_annotation_LHUM_23902-RA	lhum_annotation_LHUM_15174-RA
OG0000001	lhum_annotation	n12	1.0	Terminal	lhum_annotation_LHUM_23232-RA	lhum_annotation_LHUM_23902-RA
OG0000001	lhum_annotation	n13	1.0	Terminal	lhum_annotation_LHUM_25185-RB	lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA, lhum_annotation_LHUM_25185-RA, lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA, lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA, lhum_annotation_LHUM_19313-RA
OG0000001	lhum_annotation	n14	1.0	Terminal	lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA, lhum_annotation_LHUM_25185-RA, lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA, lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA	lhum_annotation_LHUM_19313-RA
OG0000001	lhum_annotation	n15	1.0	Terminal	lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA, lhum_annotation_LHUM_25185-RA	lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA, lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA
OG0000001	lhum_annotation	n16	1.0	Terminal	lhum_annotation_LHUM_14978-RA, lhum_annotation_LHUM_14799-RA	lhum_annotation_LHUM_25185-RA
OG0000001	lhum_annotation	n17	1.0	Terminal	lhum_annotation_LHUM_14978-RA	lhum_annotation_LHUM_14799-RA
OG0000001	lhum_annotation	n18	1.0	Terminal	lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA, lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA	lhum_annotation_LHUM_13239-RA, lhum_annotation_LHUM_14477-RA, lhum_annotation_LHUM_10733-RA, lhum_annotation_LHUM_25210-RA, lhum_annotation_LHUM_19141-RA, lhum_annotation_LHUM_11350-RA, lhum_annotation_LHUM_13930-RA
OG0000001	lhum_annotation	n19	1.0	Terminal	lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA, lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA	lhum_annotation_LHUM_10010-RA, lhum_annotation_LHUM_13353-RA, lhum_annotation_LHUM_14801-RA, lhum_annotation_LHUM_10366-RA, lhum_annotation_LHUM_19918-RA, lhum_annotation_LHUM_19139-RA, lhum_annotation_LHUM_11355-RA, lhum_annotation_LHUM_13928-RA, lhum_annotation_LHUM_15120-RA, lhum_annotation_LHUM_25217-RA, lhum_annotation_LHUM_25218-RA, lhum_annotation_LHUM_10372-RA, lhum_annotation_LHUM_20806-RA, lhum_annotation_LHUM_17152-RA, lhum_annotation_LHUM_17149-RA, lhum_annotation_LHUM_10014-RA, lhum_annotation_LHUM_20807-RA
OG0000001	lhum_annotation	n20	1.0	Terminal	lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA, lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA	lhum_annotation_LHUM_25209-RA, lhum_annotation_LHUM_25205-RA, lhum_annotation_LHUM_25259-RA, lhum_annotation_LHUM_25208-RA
OG0000001	lhum_annotation	n21	1.0	Terminal	lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA, lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA	lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA, lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA
OG0000001	lhum_annotation	n22	1.0	Terminal	lhum_annotation_LHUM_18693-RA, lhum_annotation_LHUM_23653-RA	lhum_annotation_LHUM_11577-RA, lhum_annotation_LHUM_14435-RA
OG0000001	lhum_annotation	n23	1.0	Terminal	lhum_annotation_LHUM_18693-RA	lhum_annotation_LHUM_23653-RA
OG0000001	lhum_annotation	n24	1.0	Terminal	lhum_annotation_LHUM_11577-RA	lhum_annotation_LHUM_14435-RA
OG0000001	lhum_annotation	n25	1.0	Terminal	lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA, lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA	lhum_annotation_LHUM_17574-RA, lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA
OG0000001	lhum_annotation	n26	1.0	Terminal	lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA, lhum_annotation_LHUM_23981-RA	lhum_annotation_LHUM_12605-RA, lhum_annotation_LHUM_11624-RA
OG0000001	lhum_annotation	n27	1.0	Terminal	lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA, lhum_annotation_LHUM_24070-RA	lhum_annotation_LHUM_23981-RA
OG0000001	lhum_annotation	n28	1.0	Terminal	lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA, lhum_annotation_LHUM_15433-RA	lhum_annotation_LHUM_24070-RA
OG0000001	lhum_annotation	n29	1.0	Terminal	lhum_annotation_LHUM_25225-RA, lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA	lhum_annotation_LHUM_15433-RA
OG0000001	lhum_annotation	n30	1.0	Terminal	lhum_annotation_LHUM_25225-RA	lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA, lhum_annotation_LHUM_10228-RA
OG0000001	lhum_annotation	n31	1.0	Terminal	lhum_annotation_LHUM_23900-RA, lhum_annotation_LHUM_23233-RA	lhum_annotation_LHUM_10228-RA
OG0000001	lhum_annotation	n32	1.0	Terminal	lhum_annotation_LHUM_23900-RA	lhum_annotation_LHUM_23233-RA
OG0000001	lhum_annotation	n33	1.0	Terminal	lhum_annotation_LHUM_12605-RA	lhum_annotation_LHUM_11624-RA
OG0000001	lhum_annotation	n34	1.0	Terminal	lhum_annotation_LHUM_17574-RA	lhum_annotation_LHUM_17572-RA, lhum_annotation_LHUM_11813-RA
