Orthogroup	acep_annotation	lhum_annotation	pbar_annotation
OG0012616	ACEP_00017872-RA		
OG0012617	ACEP_00010369-RA		
OG0012618	ACEP_00010375-RA		
OG0012619	ACEP_00010371-RA		
OG0012620	ACEP_00010358-RA		
OG0012621	ACEP_00010357-RA		
OG0012622	ACEP_00010349-RA		
OG0012623	ACEP_00010350-RA		
OG0012624	ACEP_00010341-RA		
OG0012625	ACEP_00017874-RA		
OG0012626	ACEP_00010337-RA		
OG0012627	ACEP_00010335-RA		
OG0012628	ACEP_00010315-RA		
OG0012629	ACEP_00010299-RA		
OG0012630	ACEP_00010296-RA		
OG0012631	ACEP_00017876-RA		
OG0012632	ACEP_00010291-RA		
OG0012633	ACEP_00010290-RA		
OG0012634	ACEP_00010288-RA		
OG0012635	ACEP_00010265-RA		
OG0012636	ACEP_00010262-RA		
OG0012637	ACEP_00010261-RA		
OG0012638	ACEP_00016665-RA		
OG0012639	ACEP_00016562-RA		
OG0012640	ACEP_00015444-RA		
OG0012641	ACEP_00015440-RA		
OG0012642	ACEP_00015428-RA		
OG0012643	ACEP_00015429-RA		
OG0012644	ACEP_00015416-RA		
OG0012645	ACEP_00015413-RA		
OG0012646	ACEP_00015411-RA		
OG0012647	ACEP_00015415-RA		
OG0012648	ACEP_00018068-RA		
OG0012649	ACEP_00015404-RA		
OG0012650	ACEP_00015396-RA		
OG0012651	ACEP_00015397-RA		
OG0012652	ACEP_00015381-RA		
OG0012653	ACEP_00015387-RA		
OG0012654	ACEP_00015378-RA		
OG0012655	ACEP_00015376-RA		
OG0012656	ACEP_00014749-RA		
OG0012657	ACEP_00014739-RA		
OG0012658	ACEP_00014740-RA		
OG0012659	ACEP_00014730-RA		
OG0012660	ACEP_00014723-RA		
OG0012661	ACEP_00014728-RA		
OG0012662	ACEP_00014727-RA		
OG0012663	ACEP_00014718-RA		
OG0012664	ACEP_00014696-RA		
OG0012665	ACEP_00012765-RA		
OG0012666	ACEP_00012764-RA		
OG0012667	ACEP_00017981-RA		
OG0012668	ACEP_00012760-RA		
OG0012669	ACEP_00012762-RA		
OG0012670	ACEP_00017983-RA		
OG0012671	ACEP_00012757-RA		
OG0012672	ACEP_00017984-RA		
OG0012673	ACEP_00012756-RA		
OG0012674	ACEP_00012754-RA		
OG0012675	ACEP_00012752-RA		
OG0012676	ACEP_00017985-RA		
OG0012677	ACEP_00012750-RA		
OG0012678	ACEP_00012747-RA		
OG0012679	ACEP_00012749-RA		
OG0012680	ACEP_00012738-RA		
OG0012681	ACEP_00012730-RA		
OG0012682	ACEP_00017991-RA		
OG0012683	ACEP_00012719-RA		
OG0012684	ACEP_00012721-RA		
OG0012685	ACEP_00012713-RA		
OG0012686	ACEP_00012703-RA		
OG0012687	ACEP_00012702-RA		
OG0012688	ACEP_00017992-RA		
OG0012689	ACEP_00012701-RA		
OG0012690	ACEP_00017993-RA		
OG0012691	ACEP_00012690-RA		
OG0012692	ACEP_00017994-RA		
OG0012693	ACEP_00012670-RA		
OG0012694	ACEP_00013812-RA		
OG0012695	ACEP_00013791-RA		
OG0012696	ACEP_00013794-RA		
OG0012697	ACEP_00013787-RA		
OG0012698	ACEP_00013768-RA		
OG0012699	ACEP_00013783-RA		
OG0012700	ACEP_00013769-RA		
OG0012701	ACEP_00017868-RA		
OG0012702	ACEP_00013765-RA		
OG0012703	ACEP_00013760-RA		
OG0012704	ACEP_00017870-RA		
OG0012705	ACEP_00013751-RA		
OG0012706	ACEP_00013742-RA		
OG0012707	ACEP_00013740-RA		
OG0012708	ACEP_00013727-RA		
OG0012709	ACEP_00013722-RA		
OG0012710	ACEP_00013720-RA		
OG0012711	ACEP_00013717-RA		
OG0012712	ACEP_00013711-RA		
OG0012713	ACEP_00013714-RA		
OG0012714	ACEP_00013715-RA		
OG0012715	ACEP_00013698-RA		
OG0012716	ACEP_00013699-RA		
OG0012717	ACEP_00013697-RA		
OG0012718	ACEP_00013696-RA		
OG0012719	ACEP_00016751-RA		
OG0012720	ACEP_00016627-RA		
OG0012721	ACEP_00016403-RA		
OG0012722	ACEP_00018223-RA		
OG0012723	ACEP_00016697-RA		
OG0012724	ACEP_00016506-RA		
OG0012725	ACEP_00016556-RA		
OG0012726	ACEP_00016024-RA		
OG0012727	ACEP_00016022-RA		
OG0012728	ACEP_00016017-RA		
OG0012729	ACEP_00016013-RA		
OG0012730	ACEP_00016014-RA		
OG0012731	ACEP_00016016-RA		
OG0012732	ACEP_00001573-RA		
OG0012733	ACEP_00001569-RA		
OG0012734	ACEP_00001571-RA		
OG0012735	ACEP_00017011-RA		
OG0012736	ACEP_00001565-RA		
OG0012737	ACEP_00001555-RA		
OG0012738	ACEP_00001556-RA		
OG0012739	ACEP_00001552-RA		
OG0012740	ACEP_00001553-RA		
OG0012741	ACEP_00001545-RA		
OG0012742	ACEP_00001543-RA		
OG0012743	ACEP_00001548-RA		
OG0012744	ACEP_00001526-RA		
OG0012745	ACEP_00001514-RA		
OG0012746	ACEP_00001515-RA		
OG0012747	ACEP_00001527-RA		
OG0012748	ACEP_00001535-RA		
OG0012749	ACEP_00001534-RA		
OG0012750	ACEP_00001501-RA		
OG0012751	ACEP_00001499-RA		
OG0012752	ACEP_00001504-RA		
OG0012753	ACEP_00017013-RA		
OG0012754	ACEP_00001503-RA		
OG0012755	ACEP_00001497-RA		
OG0012756	ACEP_00001491-RA		
OG0012757	ACEP_00001477-RA		
OG0012758	ACEP_00001481-RA		
OG0012759	ACEP_00001475-RA		
OG0012760	ACEP_00001474-RA		
OG0012761	ACEP_00001473-RA		
OG0012762	ACEP_00001476-RA		
OG0012763	ACEP_00001461-RA		
OG0012764	ACEP_00001464-RA		
OG0012765	ACEP_00001460-RA		
OG0012766	ACEP_00017014-RA		
OG0012767	ACEP_00001416-RA		
OG0012768	ACEP_00001411-RA		
OG0012769	ACEP_00001415-RA		
OG0012770	ACEP_00001414-RA		
OG0012771	ACEP_00001417-RA		
OG0012772	ACEP_00001403-RA		
OG0012773	ACEP_00001410-RA		
OG0012774	ACEP_00001408-RA		
OG0012775	ACEP_00001396-RA		
OG0012776	ACEP_00001393-RA		
OG0012777	ACEP_00001388-RA		
OG0012778	ACEP_00017016-RA		
OG0012779	ACEP_00001374-RA		
OG0012780	ACEP_00001375-RA		
OG0012781	ACEP_00001364-RA		
OG0012782	ACEP_00001363-RA		
OG0012783	ACEP_00001357-RA		
OG0012784	ACEP_00001351-RA		
OG0012785	ACEP_00001343-RA		
OG0012786	ACEP_00001339-RA		
OG0012787	ACEP_00001337-RA		
OG0012788	ACEP_00001324-RA		
OG0012789	ACEP_00001330-RA		
OG0012790	ACEP_00001329-RA		
OG0012791	ACEP_00001304-RA		
OG0012792	ACEP_00017017-RA		
OG0012793	ACEP_00001308-RA		
OG0012794	ACEP_00017020-RA		
OG0012795	ACEP_00001291-RA		
OG0012796	ACEP_00001289-RA		
OG0012797	ACEP_00001286-RA		
OG0012798	ACEP_00017025-RA		
OG0012799	ACEP_00017023-RA		
OG0012800	ACEP_00001278-RA		
OG0012801	ACEP_00001279-RA		
OG0012802	ACEP_00017026-RA		
OG0012803	ACEP_00001277-RA		
OG0012804	ACEP_00001272-RA		
OG0012805	ACEP_00001265-RA		
OG0012806	ACEP_00001257-RA		
OG0012807	ACEP_00001258-RA		
OG0012808	ACEP_00017027-RA		
OG0012809	ACEP_00001256-RA		
OG0012810	ACEP_00001255-RA		
OG0012811	ACEP_00017029-RA		
OG0012812	ACEP_00017030-RA		
OG0012813	ACEP_00001243-RA		
OG0012814	ACEP_00001244-RA		
OG0012815	ACEP_00001247-RA		
OG0012816	ACEP_00001246-RA		
OG0012817	ACEP_00017031-RA		
OG0012818	ACEP_00001236-RA		
OG0012819	ACEP_00001237-RA		
OG0012820	ACEP_00001233-RA		
OG0012821	ACEP_00001224-RA		
OG0012822	ACEP_00001223-RA		
OG0012823	ACEP_00001203-RA		
OG0012824	ACEP_00001201-RA		
OG0012825	ACEP_00017034-RA		
OG0012826	ACEP_00001192-RA		
OG0012827	ACEP_00001191-RA		
OG0012828	ACEP_00001189-RA		
OG0012829	ACEP_00001169-RA		
OG0012830	ACEP_00001171-RA		
OG0012831	ACEP_00017039-RA		
OG0012832	ACEP_00001160-RA		
OG0012833	ACEP_00001161-RA		
OG0012834	ACEP_00001145-RA		
OG0012835	ACEP_00001132-RA		
OG0012836	ACEP_00001142-RA		
OG0012837	ACEP_00001140-RA		
OG0012838	ACEP_00001124-RA		
OG0012839	ACEP_00017040-RA		
OG0012840	ACEP_00001127-RA		
OG0012841	ACEP_00017041-RA		
OG0012842	ACEP_00001114-RA		
OG0012843	ACEP_00001097-RA		
OG0012844	ACEP_00001098-RA		
OG0012845	ACEP_00001082-RA		
OG0012846	ACEP_00001075-RA		
OG0012847	ACEP_00001074-RA		
OG0012848	ACEP_00001072-RA		
OG0012849	ACEP_00001065-RA		
OG0012850	ACEP_00001058-RA		
OG0012851	ACEP_00001054-RA		
OG0012852	ACEP_00001055-RA		
OG0012853	ACEP_00001046-RA		
OG0012854	ACEP_00001042-RA		
OG0012855	ACEP_00001041-RA		
OG0012856	ACEP_00001036-RA		
OG0012857	ACEP_00001028-RA		
OG0012858	ACEP_00001030-RA		
OG0012859	ACEP_00001021-RA		
OG0012860	ACEP_00001023-RA		
OG0012861	ACEP_00001020-RA		
OG0012862	ACEP_00001024-RA		
OG0012863	ACEP_00001017-RA		
OG0012864	ACEP_00001012-RA		
OG0012865	ACEP_00001013-RA		
OG0012866	ACEP_00001010-RA		
OG0012867	ACEP_00001007-RB		
OG0012868	ACEP_00001011-RA		
OG0012869	ACEP_00001001-RA		
OG0012870	ACEP_00001004-RA		
OG0012871	ACEP_00000991-RA		
OG0012872	ACEP_00000992-RA		
OG0012873	ACEP_00000984-RA		
OG0012874	ACEP_00000980-RA		
OG0012875	ACEP_00000974-RA		
OG0012876	ACEP_00000975-RA		
OG0012877	ACEP_00000969-RA		
OG0012878	ACEP_00000962-RA		
OG0012879	ACEP_00000958-RA		
OG0012880	ACEP_00000951-RA		
OG0012881	ACEP_00000940-RA		
OG0012882	ACEP_00000939-RA		
OG0012883	ACEP_00000942-RA		
OG0012884	ACEP_00000941-RA		
OG0012885	ACEP_00000936-RA		
OG0012886	ACEP_00000937-RA		
OG0012887	ACEP_00000930-RA		
OG0012888	ACEP_00000931-RA		
OG0012889	ACEP_00000928-RA		
OG0012890	ACEP_00000929-RA		
OG0012891	ACEP_00000926-RA		
OG0012892	ACEP_00000927-RA		
OG0012893	ACEP_00000924-RA		
OG0012894	ACEP_00000915-RA		
OG0012895	ACEP_00000911-RA		
OG0012896	ACEP_00000906-RA		
OG0012897	ACEP_00017044-RA		
OG0012898	ACEP_00000902-RA		
OG0012899	ACEP_00000898-RA		
OG0012900	ACEP_00000896-RA		
OG0012901	ACEP_00000895-RA		
OG0012902	ACEP_00000897-RA		
OG0012903	ACEP_00000893-RA		
OG0012904	ACEP_00000890-RA		
OG0012905	ACEP_00000888-RA		
OG0012906	ACEP_00000885-RA		
OG0012907	ACEP_00000886-RA		
OG0012908	ACEP_00000881-RA		
OG0012909	ACEP_00000879-RA		
OG0012910	ACEP_00000883-RA		
OG0012911	ACEP_00000882-RA		
OG0012912	ACEP_00000873-RA		
OG0012913	ACEP_00000874-RA		
OG0012914	ACEP_00000870-RA		
OG0012915	ACEP_00000869-RA		
OG0012916	ACEP_00000865-RA		
OG0012917	ACEP_00000866-RA		
OG0012918	ACEP_00000863-RA		
OG0012919	ACEP_00000864-RA		
OG0012920	ACEP_00000858-RA		
OG0012921	ACEP_00017045-RA		
OG0012922	ACEP_00000860-RA		
OG0012923	ACEP_00000848-RA		
OG0012924	ACEP_00000843-RA		
OG0012925	ACEP_00000844-RA		
OG0012926	ACEP_00000842-RA		
OG0012927	ACEP_00000823-RA		
OG0012928	ACEP_00000825-RA		
OG0012929	ACEP_00000824-RA		
OG0012930	ACEP_00000812-RA		
OG0012931	ACEP_00016721-RA		
OG0012932	ACEP_00016899-RA		
OG0012933	ACEP_00016395-RA		
OG0012934	ACEP_00011834-RA		
OG0012935	ACEP_00011829-RA		
OG0012936	ACEP_00017830-RA		
OG0012937	ACEP_00011824-RA		
OG0012938	ACEP_00011822-RA		
OG0012939	ACEP_00011816-RA		
OG0012940	ACEP_00011815-RA		
OG0012941	ACEP_00011803-RA		
OG0012942	ACEP_00011790-RA		
OG0012943	ACEP_00011777-RA		
OG0012944	ACEP_00011778-RA		
OG0012945	ACEP_00011772-RA		
OG0012946	ACEP_00011770-RA		
OG0012947	ACEP_00011762-RA		
OG0012948	ACEP_00011747-RA		
OG0012949	ACEP_00011745-RA		
OG0012950	ACEP_00011737-RA		
OG0012951	ACEP_00011727-RA		
OG0012952	ACEP_00011726-RA		
OG0012953	ACEP_00017831-RA		
OG0012954	ACEP_00011713-RA		
OG0012955	ACEP_00011715-RA		
OG0012956	ACEP_00011700-RA		
OG0012957	ACEP_00011697-RA		
OG0012958	ACEP_00011688-RA		
OG0012959	ACEP_00011682-RA		
OG0012960	ACEP_00011679-RA		
OG0012961	ACEP_00017836-RA		
OG0012962	ACEP_00016075-RA		
OG0012963	ACEP_00018183-RA		
OG0012964	ACEP_00018184-RA		
OG0012965	ACEP_00016058-RA		
OG0012966	ACEP_00016055-RA		
OG0012967	ACEP_00016050-RA		
OG0012968	ACEP_00016667-RA		
OG0012969	ACEP_00018125-RA		
OG0012970	ACEP_00014849-RA		
OG0012971	ACEP_00014837-RA		
OG0012972	ACEP_00014831-RA		
OG0012973	ACEP_00014818-RA		
OG0012974	ACEP_00014817-RA		
OG0012975	ACEP_00014827-RA		
OG0012976	ACEP_00014815-RA		
OG0012977	ACEP_00018127-RA		
OG0012978	ACEP_00014803-RA		
OG0012979	ACEP_00018130-RA		
OG0012980	ACEP_00018128-RA		
OG0012981	ACEP_00014785-RA		
OG0012982	ACEP_00014786-RA		
OG0012983	ACEP_00016180-RA		
OG0012984	ACEP_00018188-RA		
OG0012985	ACEP_00016177-RA		
OG0012986	ACEP_00016171-RA		
OG0012987	ACEP_00018189-RA		
OG0012988	ACEP_00016163-RA		
OG0012989	ACEP_00016896-RA		
OG0012990	ACEP_00015372-RA		
OG0012991	ACEP_00015370-RA		
OG0012992	ACEP_00015371-RA		
OG0012993	ACEP_00015368-RA		
OG0012994	ACEP_00015360-RA		
OG0012995	ACEP_00015363-RA		
OG0012996	ACEP_00015356-RA		
OG0012997	ACEP_00015352-RA		
OG0012998	ACEP_00015349-RA		
OG0012999	ACEP_00015348-RA		
OG0013000	ACEP_00015343-RA		
OG0013001	ACEP_00015347-RA		
OG0013002	ACEP_00015346-RA		
OG0013003	ACEP_00015345-RA		
OG0013004	ACEP_00015341-RA		
OG0013005	ACEP_00015342-RA		
OG0013006	ACEP_00016919-RA		
OG0013007	ACEP_00017489-RA		
OG0013008	ACEP_00011031-RA		
OG0013009	ACEP_00011019-RA		
OG0013010	ACEP_00017490-RA		
OG0013011	ACEP_00011023-RA		
OG0013012	ACEP_00017491-RA		
OG0013013	ACEP_00011018-RA		
OG0013014	ACEP_00011017-RA		
OG0013015	ACEP_00017492-RA		
OG0013016	ACEP_00011009-RA		
OG0013017	ACEP_00017493-RA		
OG0013018	ACEP_00011008-RA		
OG0013019	ACEP_00011004-RA		
OG0013020	ACEP_00010991-RA		
OG0013021	ACEP_00011003-RA		
OG0013022	ACEP_00011000-RA		
OG0013023	ACEP_00010997-RA		
OG0013024	ACEP_00017495-RA		
OG0013025	ACEP_00010985-RA		
OG0013026	ACEP_00010990-RA		
OG0013027	ACEP_00010971-RA		
OG0013028	ACEP_00010975-RA		
OG0013029	ACEP_00010977-RA		
OG0013030	ACEP_00010918-RA		
OG0013031	ACEP_00010924-RA		
OG0013032	ACEP_00010917-RA		
OG0013033	ACEP_00010922-RA		
OG0013034	ACEP_00010919-RA		
OG0013035	ACEP_00010906-RA		
OG0013036	ACEP_00010915-RA		
OG0013037	ACEP_00010902-RA		
OG0013038	ACEP_00010889-RA		
OG0013039	ACEP_00010885-RA		
OG0013040	ACEP_00010888-RA		
OG0013041	ACEP_00017506-RA		
OG0013042	ACEP_00010876-RA		
OG0013043	ACEP_00017507-RA		
OG0013044	ACEP_00010862-RA		
OG0013045	ACEP_00010867-RA		
OG0013046	ACEP_00010859-RA		
OG0013047	ACEP_00010855-RA		
OG0013048	ACEP_00017508-RA		
OG0013049	ACEP_00010839-RA		
OG0013050	ACEP_00010835-RA		
OG0013051	ACEP_00010823-RA		
OG0013052	ACEP_00010818-RA		
OG0013053	ACEP_00010806-RA		
OG0013054	ACEP_00017509-RA		
OG0013055	ACEP_00010811-RA		
OG0013056	ACEP_00010821-RA		
OG0013057	ACEP_00010791-RA		
OG0013058	ACEP_00010799-RA		
OG0013059	ACEP_00010805-RA		
OG0013060	ACEP_00010777-RA		
OG0013061	ACEP_00010766-RA		
OG0013062	ACEP_00017510-RA		
OG0013063	ACEP_00010758-RA		
OG0013064	ACEP_00017511-RA		
OG0013065	ACEP_00010757-RA		
OG0013066	ACEP_00010755-RA		
OG0013067	ACEP_00010752-RA		
OG0013068	ACEP_00010743-RA		
OG0013069	ACEP_00010731-RA		
OG0013070	ACEP_00010734-RA		
OG0013071	ACEP_00010735-RA		
OG0013072	ACEP_00010726-RA		
OG0013073	ACEP_00010725-RA		
OG0013074	ACEP_00010728-RA		
OG0013075	ACEP_00017513-RA		
OG0013076	ACEP_00009624-RA		
OG0013077	ACEP_00009620-RA		
OG0013078	ACEP_00009621-RA		
OG0013079	ACEP_00009622-RA		
OG0013080	ACEP_00009619-RA		
OG0013081	ACEP_00009616-RA		
OG0013082	ACEP_00009612-RA		
OG0013083	ACEP_00009614-RA		
OG0013084	ACEP_00009618-RA		
OG0013085	ACEP_00009617-RA		
OG0013086	ACEP_00009605-RA		
OG0013087	ACEP_00009606-RA		
OG0013088	ACEP_00009597-RA		
OG0013089	ACEP_00009598-RA		
OG0013090	ACEP_00009599-RA		
OG0013091	ACEP_00017680-RA		
OG0013092	ACEP_00009588-RA		
OG0013093	ACEP_00009582-RA		
OG0013094	ACEP_00009586-RA		
OG0013095	ACEP_00009580-RA		
OG0013096	ACEP_00017682-RA		
OG0013097	ACEP_00009581-RA		
OG0013098	ACEP_00009578-RA		
OG0013099	ACEP_00009579-RA		
OG0013100	ACEP_00009572-RA		
OG0013101	ACEP_00009573-RA		
OG0013102	ACEP_00017683-RA		
OG0013103	ACEP_00009565-RA		
OG0013104	ACEP_00009569-RA		
OG0013105	ACEP_00009558-RA		
OG0013106	ACEP_00009559-RA		
OG0013107	ACEP_00017684-RA		
OG0013108	ACEP_00009557-RA		
OG0013109	ACEP_00009554-RA		
OG0013110	ACEP_00017685-RA		
OG0013111	ACEP_00009553-RA		
OG0013112	ACEP_00009552-RA		
OG0013113	ACEP_00009551-RA		
OG0013114	ACEP_00009549-RA		
OG0013115	ACEP_00017687-RA		
OG0013116	ACEP_00009540-RA		
OG0013117	ACEP_00017688-RA		
OG0013118	ACEP_00009541-RA		
OG0013119	ACEP_00009542-RA		
OG0013120	ACEP_00009539-RA		
OG0013121	ACEP_00009538-RA		
OG0013122	ACEP_00017690-RA		
OG0013123	ACEP_00009537-RA		
OG0013124	ACEP_00017689-RA		
OG0013125	ACEP_00009536-RA		
OG0013126	ACEP_00009533-RA		
OG0013127	ACEP_00009527-RA		
OG0013128	ACEP_00009530-RA		
OG0013129	ACEP_00017691-RA		
OG0013130	ACEP_00009515-RA		
OG0013131	ACEP_00009514-RA		
OG0013132	ACEP_00009516-RA		
OG0013133	ACEP_00017692-RA		
OG0013134	ACEP_00017694-RA		
OG0013135	ACEP_00009506-RA		
OG0013136	ACEP_00009498-RA		
OG0013137	ACEP_00009491-RA		
OG0013138	ACEP_00009492-RA		
OG0013139	ACEP_00009501-RA		
OG0013140	ACEP_00009482-RA		
OG0013141	ACEP_00009481-RA		
OG0013142	ACEP_00009486-RA		
OG0013143	ACEP_00009471-RA		
OG0013144	ACEP_00009475-RA		
OG0013145	ACEP_00009485-RA		
OG0013146	ACEP_00009488-RA		
OG0013147	ACEP_00009469-RA		
OG0013148	ACEP_00009462-RA		
OG0013149	ACEP_00009460-RA		
OG0013150	ACEP_00017695-RA		
OG0013151	ACEP_00009450-RA		
OG0013152	ACEP_00009453-RA		
OG0013153	ACEP_00017696-RA		
OG0013154	ACEP_00009445-RA		
OG0013155	ACEP_00009431-RA		
OG0013156	ACEP_00009424-RA		
OG0013157	ACEP_00009419-RA		
OG0013158	ACEP_00009420-RA		
OG0013159	ACEP_00009414-RA		
OG0013160	ACEP_00017698-RA		
OG0013161	ACEP_00009404-RA		
OG0013162	ACEP_00009412-RA		
OG0013163	ACEP_00009403-RA		
OG0013164	ACEP_00009411-RA		
OG0013165	ACEP_00009394-RA		
OG0013166	ACEP_00009395-RA		
OG0013167	ACEP_00017702-RA		
OG0013168	ACEP_00009392-RA		
OG0013169	ACEP_00009387-RA		
OG0013170	ACEP_00009386-RA		
OG0013171	ACEP_00009384-RA		
OG0013172	ACEP_00009383-RA		
OG0013173	ACEP_00009379-RA		
OG0013174	ACEP_00009378-RA		
OG0013175	ACEP_00018145-RA		
OG0013176	ACEP_00015688-RA		
OG0013177	ACEP_00015685-RA		
OG0013178	ACEP_00015683-RA		
OG0013179	ACEP_00011983-RA		
OG0013180	ACEP_00011976-RA		
OG0013181	ACEP_00011973-RA		
OG0013182	ACEP_00011975-RA		
OG0013183	ACEP_00011965-RA		
OG0013184	ACEP_00011966-RA		
OG0013185	ACEP_00011953-RA		
OG0013186	ACEP_00011957-RA		
OG0013187	ACEP_00011955-RA		
OG0013188	ACEP_00011949-RA		
OG0013189	ACEP_00017838-RA		
OG0013190	ACEP_00011945-RA		
OG0013191	ACEP_00011937-RA		
OG0013192	ACEP_00011940-RA		
OG0013193	ACEP_00011921-RA		
OG0013194	ACEP_00011924-RA		
OG0013195	ACEP_00011913-RA		
OG0013196	ACEP_00011907-RA		
OG0013197	ACEP_00011906-RA		
OG0013198	ACEP_00011899-RA		
OG0013199	ACEP_00011896-RA		
OG0013200	ACEP_00011890-RA		
OG0013201	ACEP_00011887-RA		
OG0013202	ACEP_00017840-RA		
OG0013203	ACEP_00011876-RA		
OG0013204	ACEP_00011867-RA		
OG0013205	ACEP_00017841-RA		
OG0013206	ACEP_00011863-RA		
OG0013207	ACEP_00011862-RA		
OG0013208	ACEP_00011853-RA		
OG0013209	ACEP_00011854-RA		
OG0013210	ACEP_00011847-RA		
OG0013211	ACEP_00011844-RA		
OG0013212	ACEP_00011843-RA		
OG0013213	ACEP_00011845-RA		
OG0013214	ACEP_00011846-RA		
OG0013215	ACEP_00017842-RA		
OG0013216	ACEP_00016431-RA		
OG0013217	ACEP_00016433-RA		
OG0013218	ACEP_00016432-RA		
OG0013219	ACEP_00016795-RA		
OG0013220	ACEP_00016840-RA		
OG0013221	ACEP_00016713-RA		
OG0013222	ACEP_00016712-RA		
OG0013223	ACEP_00016825-RA		
OG0013224	ACEP_00016912-RA		
OG0013225	ACEP_00013244-RA		
OG0013226	ACEP_00013239-RA		
OG0013227	ACEP_00013233-RA		
OG0013228	ACEP_00013221-RA		
OG0013229	ACEP_00013218-RA		
OG0013230	ACEP_00013211-RA		
OG0013231	ACEP_00013207-RA		
OG0013232	ACEP_00013208-RA		
OG0013233	ACEP_00013199-RA		
OG0013234	ACEP_00013204-RA		
OG0013235	ACEP_00017948-RA		
OG0013236	ACEP_00017946-RA		
OG0013237	ACEP_00013191-RA		
OG0013238	ACEP_00013188-RA		
OG0013239	ACEP_00017951-RA		
OG0013240	ACEP_00013176-RA		
OG0013241	ACEP_00017952-RA		
OG0013242	ACEP_00013164-RA		
OG0013243	ACEP_00017954-RA		
OG0013244	ACEP_00013151-RA		
OG0013245	ACEP_00013132-RA		
OG0013246	ACEP_00013136-RA		
OG0013247	ACEP_00017958-RA		
OG0013248	ACEP_00013133-RA		
OG0013249	ACEP_00013134-RA		
OG0013250	ACEP_00013131-RA		
OG0013251	ACEP_00016412-RA		
OG0013252	ACEP_00016362-RA		
OG0013253	ACEP_00016631-RA		
OG0013254	ACEP_00016499-RA		
OG0013255	ACEP_00016729-RA		
OG0013256	ACEP_00016122-RA		
OG0013257	ACEP_00016112-RA		
OG0013258	ACEP_00016115-RA		
OG0013259	ACEP_00016113-RA		
OG0013260	ACEP_00016909-RA		
OG0013261	ACEP_00016803-RA		
OG0013262	ACEP_00016345-RA		
OG0013263	ACEP_00016684-RA		
OG0013264	ACEP_00003764-RA		
OG0013265	ACEP_00003763-RA		
OG0013266	ACEP_00003760-RA		
OG0013267	ACEP_00003757-RA		
OG0013268	ACEP_00003745-RA		
OG0013269	ACEP_00003743-RA		
OG0013270	ACEP_00003737-RA		
OG0013271	ACEP_00003723-RA		
OG0013272	ACEP_00003718-RA		
OG0013273	ACEP_00003719-RA		
OG0013274	ACEP_00003715-RA		
OG0013275	ACEP_00003710-RA		
OG0013276	ACEP_00003707-RA		
OG0013277	ACEP_00003703-RA		
OG0013278	ACEP_00003701-RA		
OG0013279	ACEP_00003690-RA		
OG0013280	ACEP_00003689-RA		
OG0013281	ACEP_00003685-RA		
OG0013282	ACEP_00017704-RA		
OG0013283	ACEP_00017703-RA		
OG0013284	ACEP_00003681-RA		
OG0013285	ACEP_00017706-RA		
OG0013286	ACEP_00017705-RA		
OG0013287	ACEP_00003674-RA		
OG0013288	ACEP_00003672-RA		
OG0013289	ACEP_00003664-RA		
OG0013290	ACEP_00003662-RA		
OG0013291	ACEP_00003663-RA		
OG0013292	ACEP_00003658-RA		
OG0013293	ACEP_00017708-RA		
OG0013294	ACEP_00003651-RA		
OG0013295	ACEP_00003648-RA		
OG0013296	ACEP_00003642-RA		
OG0013297	ACEP_00003636-RA		
OG0013298	ACEP_00017713-RA		
OG0013299	ACEP_00003631-RA		
OG0013300	ACEP_00017715-RA		
OG0013301	ACEP_00003619-RA		
OG0013302	ACEP_00003617-RA		
OG0013303	ACEP_00017717-RA		
OG0013304	ACEP_00003616-RA		
OG0013305	ACEP_00003598-RA		
OG0013306	ACEP_00017720-RA		
OG0013307	ACEP_00003590-RA		
OG0013308	ACEP_00003586-RA		
OG0013309	ACEP_00003585-RA		
OG0013310	ACEP_00017722-RA		
OG0013311	ACEP_00017721-RA		
OG0013312	ACEP_00003580-RA		
OG0013313	ACEP_00017723-RA		
OG0013314	ACEP_00003577-RA		
OG0013315	ACEP_00003575-RA		
OG0013316	ACEP_00003567-RA		
OG0013317	ACEP_00003570-RA		
OG0013318	ACEP_00003571-RA		
OG0013319	ACEP_00003569-RA		
OG0013320	ACEP_00003574-RA		
OG0013321	ACEP_00003565-RA		
OG0013322	ACEP_00003564-RA		
OG0013323	ACEP_00003553-RA		
OG0013324	ACEP_00003557-RA		
OG0013325	ACEP_00003550-RA		
OG0013326	ACEP_00003544-RA		
OG0013327	ACEP_00003535-RA		
OG0013328	ACEP_00003529-RA		
OG0013329	ACEP_00017725-RA		
OG0013330	ACEP_00003527-RA		
OG0013331	ACEP_00011660-RA		
OG0013332	ACEP_00011662-RA		
OG0013333	ACEP_00011664-RA		
OG0013334	ACEP_00011653-RA		
OG0013335	ACEP_00011652-RA		
OG0013336	ACEP_00011647-RA		
OG0013337	ACEP_00011649-RA		
OG0013338	ACEP_00011648-RA		
OG0013339	ACEP_00011645-RA		
OG0013340	ACEP_00011646-RA		
OG0013341	ACEP_00011651-RA		
OG0013342	ACEP_00011643-RA		
OG0013343	ACEP_00011641-RA		
OG0013344	ACEP_00011642-RA		
OG0013345	ACEP_00011639-RA		
OG0013346	ACEP_00011638-RA		
OG0013347	ACEP_00011624-RA		
OG0013348	ACEP_00011625-RA		
OG0013349	ACEP_00011621-RA		
OG0013350	ACEP_00011620-RA		
